p,d,q,P,D,Q,s,n_params,aic,bic,hqic,llf,converged,runtime_sec,error
0,0,3,0,1,0,12,4,127.46115161935168,144.220442286732,134.2355897721173,-58.73057580967584,True,0.085538399998768,
0,0,3,0,1,1,12,5,29.357656034453964,49.11748498280092,37.35496941100243,-8.678828017226982,True,0.39560680000067805,
0,0,3,0,1,2,12,6,36.97458958521969,59.59234990320181,46.13931478063216,-11.487294792609847,True,0.8811944000008225,
0,0,3,1,0,0,12,5,45.347065279638386,65.57089344840436,53.51842585837372,-16.673532639819193,True,0.09882920000018203,
0,0,3,1,0,1,12,6,16.994176619913112,40.45718355424558,26.47839003378497,-1.497088309956557,True,0.23990869999943243,
0,0,3,1,0,2,12,7,29.413706736060572,55.760145333856514,40.076791238125196,-6.706853368030286,True,0.721763399998963,
0,0,3,1,1,0,12,5,74.64627152882392,94.52550740307464,82.6886165159518,-31.323135764411955,True,0.19006640000043262,
0,0,3,1,1,1,12,6,37.9267954774457,60.979929250517145,47.25699441675225,-11.96339773872285,True,0.4655239999992773,
0,0,3,1,1,2,12,7,36.66393024882632,62.51279918366301,47.13790190072629,-10.33196512441316,True,1.37462670000059,
0,0,3,2,0,0,12,6,37.10763159794041,60.30007345123292,46.49036741625628,-11.553815798970207,True,0.2486214000000473,
0,0,3,2,0,1,12,7,26.36774365562237,52.87339148795667,37.09087030512622,-5.183871827811185,True,0.5704028000000108,
0,0,3,2,0,2,12,8,23.977911841611526,53.617655264131955,35.97388190643423,-2.988955920805763,True,0.9838548000006995,
0,0,3,2,1,0,12,6,57.73147399723165,80.49738799355806,66.95272823222234,-21.865736998615827,True,0.5564130000002478,
0,0,3,2,1,1,12,7,42.190590349729256,68.20877777410229,52.72916661829005,-13.095295174864628,True,0.9279468999993696,
0,0,3,2,1,2,12,8,38.05885171933113,67.13882927102242,49.842069827718596,-10.029425859665565,True,1.4491994999989402,
0,0,4,0,0,0,12,5,75.66134811026458,96.07741240149826,83.90408381611464,-31.830674055132295,True,0.05791189999945345,
0,0,4,0,0,1,12,6,57.657946911988624,81.0876996270109,67.12972763935997,-21.828973455994312,True,0.1769640000002255,
0,0,4,0,0,2,12,7,53.369325161582765,79.67546140713904,64.01717474171505,-18.684662580791382,True,0.3609022999989975,
0,0,4,0,1,0,12,5,129.65085769391163,149.73350287821646,137.76952688880138,-58.82542884695582,True,0.14314110000123037,
0,0,4,0,1,1,12,6,31.44166026390741,54.459529478769156,40.75852864652316,-8.720830131953704,True,0.5556194000000687,
0,0,4,0,1,2,12,7,37.11499111928879,62.9209645089944,47.572554186504874,-10.557495559644396,True,1.5571035000011761,
0,0,4,1,0,0,12,6,46.62220376868112,70.21666996557475,56.15545777720567,-16.31110188434056,True,0.11749840000084077,
0,0,4,1,0,1,12,7,19.525516632601068,46.302376878340816,30.350408892454045,-1.762758316300534,True,0.2763788000011118,
0,0,4,1,0,2,12,8,31.748171444036068,61.34257472028688,43.7270022216849,-6.874085722018034,True,1.091661300000851,
0,0,4,1,1,0,12,6,76.60946780932912,99.80190966262163,85.99220362764498,-31.304733904664563,True,0.2007705000014539,
0,0,4,1,1,1,12,7,39.2464704348396,65.55260668039588,49.894320014971896,-11.6232352174198,True,0.8292516000001342,
0,0,4,1,1,2,12,8,35.84425474671293,64.87597481013174,47.60901319733102,-8.922127373356464,True,1.6069549999992887,
